step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
9,TRANSFER,147193.12,43491.0,0.0,1048017.45,1195210.56,0,0
9,PAYMENT,6676.98,49307.0,42630.02,0.0,0.0,0,0
9,CASH_IN,16878.47,91612.0,108490.47,151697.0,134818.53,0,0
9,PAYMENT,13617.49,108490.47,94872.98,0.0,0.0,0,0
9,PAYMENT,17366.84,1083.0,0.0,0.0,0.0,0,0
9,CASH_OUT,63545.26,0.0,0.0,100750.0,164295.26,0,0
9,PAYMENT,12838.55,114845.0,102006.45,0.0,0.0,0,0
9,CASH_OUT,117690.07,15011.0,0.0,458946.09,576636.16,0,0
9,PAYMENT,9751.71,0.0,0.0,0.0,0.0,0,0
9,TRANSFER,1658076.25,2024.0,0.0,527785.6,2185861.85,0,0
9,PAYMENT,10016.71,18533.0,8516.29,0.0,0.0,0,0
9,PAYMENT,9321.97,186.0,0.0,0.0,0.0,0,0
9,CASH_OUT,515752.75,404.0,0.0,199383.83,715136.58,0,0
9,CASH_OUT,204378.61,0.0,0.0,272335.47,639307.4,0,0
9,PAYMENT,7575.72,6074.0,0.0,0.0,0.0,0,0
9,PAYMENT,8809.75,49657.6,40847.85,0.0,0.0,0,0
9,CASH_OUT,185558.38,40847.85,0.0,610641.66,796200.04,0,0
9,PAYMENT,30071.36,20214.0,0.0,0.0,0.0,0,0
9,PAYMENT,20996.83,664351.99,643355.16,0.0,0.0,0,0
9,TRANSFER,1200429.89,643355.16,0.0,3156620.23,4357050.12,0,0
9,TRANSFER,1153908.2,0.0,0.0,1568267.29,2843437.67,0,0
9,TRANSFER,2490659.57,0.0,0.0,4999613.43,7490273.0,0,0
9,TRANSFER,1678090.34,0.0,0.0,1699889.58,3377979.92,0,0
9,TRANSFER,238661.73,0.0,0.0,410767.03,649428.76,0,0
9,TRANSFER,128056.58,0.0,0.0,353560.97,481617.55,0,0
9,TRANSFER,635357.59,0.0,0.0,3122620.44,3757978.04,0,0
9,TRANSFER,62773.56,0.0,0.0,1777729.12,1840502.68,0,0
9,TRANSFER,954147.32,0.0,0.0,5343377.8,6297525.12,0,0
9,TRANSFER,460971.09,0.0,0.0,3980276.83,4441247.92,0,0
9,TRANSFER,505434.1,0.0,0.0,639277.37,1144711.46,0,0
9,TRANSFER,621230.61,0.0,0.0,7057967.01,7679197.62,0,0
9,TRANSFER,175999.88,0.0,0.0,502001.45,678001.33,0,0
9,TRANSFER,209612.28,0.0,0.0,1404953.14,1614565.42,0,0
9,TRANSFER,9910.76,0.0,0.0,29737.0,188607.07,0,0
9,TRANSFER,1262624.91,0.0,0.0,1716687.0,2979311.9,0,0
9,TRANSFER,144722.01,0.0,0.0,533407.83,678129.84,0,0
9,TRANSFER,495477.39,0.0,0.0,1761413.49,2206909.07,0,0
9,TRANSFER,694267.42,0.0,0.0,926737.45,1621004.86,0,0
9,TRANSFER,1311057.87,0.0,0.0,6103197.86,7414255.73,0,0
9,TRANSFER,1318329.04,0.0,0.0,4701083.81,6019412.84,0,0
9,CASH_OUT,212635.4,0.0,0.0,187338.36,399973.75,0,0
9,PAYMENT,8822.68,0.0,0.0,0.0,0.0,0,0
9,CASH_OUT,260109.77,109.0,0.0,163069.0,423178.77,0,0
9,PAYMENT,8200.68,0.0,0.0,0.0,0.0,0,0
9,CASH_OUT,137999.61,294850.21,156850.61,3378996.42,8553915.89,0,0
9,PAYMENT,28155.34,156850.61,128695.27,0.0,0.0,0,0
9,TRANSFER,2542189.14,6217.0,0.0,525957.74,3260788.24,0,0
9,PAYMENT,9442.71,0.0,0.0,0.0,0.0,0,0
9,PAYMENT,8641.32,0.0,0.0,0.0,0.0,0,0
9,CASH_OUT,477913.36,1907.0,0.0,82140.14,560053.5,0,0
9,PAYMENT,4103.36,25652.0,21548.64,0.0,0.0,0,0
9,PAYMENT,17765.13,54693.0,36927.87,0.0,0.0,0,0
9,CASH_IN,81402.92,99691.0,181093.92,60462.35,0.0,0,0
9,CASH_OUT,281629.76,2663.0,0.0,8054.0,289683.76,0,0
9,PAYMENT,20160.58,20855.0,694.42,0.0,0.0,0,0
9,PAYMENT,27487.07,694.42,0.0,0.0,0.0,0,0
9,PAYMENT,15365.15,0.0,0.0,0.0,0.0,0,0
9,CASH_OUT,154770.26,25259.0,0.0,12764.34,167534.6,0,0
9,CASH_IN,138705.88,40607.0,179312.88,509060.17,464117.98,0,0
9,CASH_OUT,101065.46,0.0,0.0,0.0,101065.46,0,0
9,PAYMENT,16334.47,0.0,0.0,0.0,0.0,0,0
9,CASH_OUT,376352.99,20776.0,0.0,12987.89,285174.47,0,0
9,PAYMENT,10742.8,161.0,0.0,0.0,0.0,0,0
9,CASH_OUT,291242.56,714.0,0.0,11308.0,302550.56,0,0
9,CASH_OUT,85203.21,16036.0,0.0,2374.36,87577.57,0,0
9,PAYMENT,16325.37,56840.0,40514.63,0.0,0.0,0,0
9,PAYMENT,6434.84,3067.0,0.0,0.0,0.0,0,0
9,CASH_OUT,285069.55,96189.0,0.0,1731754.9,2016824.45,0,0
9,PAYMENT,23934.71,10942.0,0.0,0.0,0.0,0,0
9,CASH_OUT,4842.17,39803.0,34960.83,184477.77,189319.94,0,0
9,CASH_OUT,310599.33,18458.0,0.0,56476.34,367075.68,0,0
9,PAYMENT,6253.51,5097.0,0.0,0.0,0.0,0,0
9,TRANSFER,800775.05,11117.0,0.0,28324.85,829099.9,0,0
9,CASH_OUT,183035.72,183.0,0.0,19239.62,202275.33,0,0
9,DEBIT,1799.11,258.0,0.0,1052847.47,1508196.58,0,0
9,CASH_OUT,30340.24,202340.0,171999.76,0.0,30340.24,0,0
9,PAYMENT,8229.36,2035.0,0.0,0.0,0.0,0,0
9,CASH_IN,133950.46,269084.66,403035.12,2139.0,0.0,0,0
9,CASH_OUT,211006.28,403035.12,192028.83,821180.48,1032186.76,0,0
9,CASH_OUT,525162.73,6065.0,0.0,0.0,464454.65,0,0
9,PAYMENT,3928.97,15079.0,11150.03,0.0,0.0,0,0
9,CASH_OUT,642191.09,4514.0,0.0,448608.39,1410200.3,0,0
9,CASH_OUT,50983.06,0.0,0.0,150792.03,201775.09,0,0
9,PAYMENT,5596.21,114750.0,109153.79,0.0,0.0,0,0
9,CASH_OUT,182927.62,10993.0,0.0,1989027.07,2171954.69,0,0
9,PAYMENT,15828.15,33300.0,17471.85,0.0,0.0,0,0
9,CASH_OUT,341575.66,82868.11,0.0,0.0,341575.66,0,0
9,CASH_OUT,123815.64,0.0,0.0,266326.33,390141.96,0,0
9,CASH_OUT,141245.42,0.0,0.0,228760.92,370006.35,0,0
9,TRANSFER,2371230.93,316744.0,0.0,205987.4,2577218.33,0,0
9,PAYMENT,18458.62,199898.0,181439.38,0.0,0.0,0,0
9,CASH_IN,104166.41,5801.0,109967.41,389340.88,285174.47,0,0
9,PAYMENT,13927.26,6243.0,0.0,0.0,0.0,0,0
9,PAYMENT,7899.08,403427.0,395527.92,0.0,0.0,0,0
9,PAYMENT,3623.16,9794.0,6170.84,0.0,0.0,0,0
9,CASH_IN,291036.14,6170.84,297206.98,2032129.87,1741093.73,0,0
9,CASH_IN,511504.13,297206.98,808711.11,3446013.41,2934509.28,0,0
9,CASH_IN,215944.04,808711.11,1024655.15,480681.38,264737.35,0,0
9,CASH_IN,85930.3,1024655.15,1110585.45,149767.17,63836.87,0,0
9,CASH_IN,93483.38,1110585.45,1204068.83,7673268.62,9755465.93,0,0
9,CASH_IN,210411.37,1204068.83,1414480.21,1638018.38,1427607.01,0,0
9,CASH_IN,53208.29,1414480.21,1467688.49,159802.99,0.0,0,0
9,CASH_IN,98154.01,1467688.49,1565842.5,1407593.59,1309439.59,0,0
9,CASH_IN,360908.94,1565842.5,1926751.44,673325.55,312416.6,0,0
9,CASH_IN,552947.53,1926751.44,2479698.97,10464208.87,9911261.34,0,0
9,CASH_IN,389126.83,2479698.97,2868825.8,7803371.08,7414244.25,0,0
9,CASH_IN,267008.21,2868825.8,3135834.01,467272.91,200264.7,0,0
9,CASH_IN,64645.9,3135834.01,3200479.91,803808.0,739162.1,0,0
9,CASH_IN,71705.51,3200479.91,3272185.42,165425.13,93719.62,0,0
9,CASH_IN,356374.25,3272185.42,3628559.67,1379996.28,1023622.03,0,0
9,CASH_IN,13654.69,3628559.67,3642214.35,134056.29,0.0,0,0
9,CASH_IN,34554.3,3642214.35,3676768.65,42939.34,8385.04,0,0
9,CASH_IN,121933.73,3676768.65,3798702.39,171407.06,49473.32,0,0
9,CASH_IN,10857.29,3798702.39,3809559.68,1209882.78,1199025.49,0,0
9,CASH_IN,244240.08,3809559.68,4053799.76,397879.05,153638.96,0,0
9,CASH_IN,201935.93,4053799.76,4255735.7,474803.34,272867.4,0,0
9,CASH_IN,232609.78,4255735.7,4488345.48,316489.58,83879.8,0,0
9,CASH_IN,351592.64,4488345.48,4839938.12,729083.92,377491.28,0,0
9,CASH_IN,250077.49,4839938.12,5090015.61,1794684.05,1544606.56,0,0
9,CASH_IN,336403.98,5090015.61,5426419.59,1062990.38,882325.66,0,0
9,CASH_IN,3689.43,5426419.59,5430109.02,25804.0,22114.57,0,0
9,CASH_IN,197432.79,5430109.02,5627541.81,1294727.81,1018354.26,0,0
9,CASH_IN,439376.76,5627541.81,6066918.58,4618177.16,4178800.4,0,0
9,CASH_IN,49981.81,6066918.58,6116900.39,2256890.88,2206909.07,0,0
9,CASH_IN,194518.58,6116900.39,6311418.97,274970.92,80452.34,0,0
9,CASH_IN,258455.48,6311418.97,6569874.45,1407150.17,1148694.69,0,0
9,CASH_IN,192284.2,6569874.45,6762158.65,6863733.07,6671448.86,0,0
9,CASH_IN,245287.21,6762158.65,7007445.86,313027.91,67740.71,0,0
9,CASH_IN,14767.56,7007445.86,7022213.42,355877.0,341109.44,0,0
9,CASH_IN,261721.13,7022213.42,7283934.55,1360338.81,1802046.35,0,0
9,CASH_IN,84572.32,7283934.55,7368506.87,1100985.85,1016413.53,0,0
9,CASH_IN,58528.72,7368506.87,7427035.59,1507945.67,1361724.43,0,0
9,CASH_IN,295373.84,7427035.59,7722409.43,378743.29,83369.45,0,0
9,CASH_IN,114415.66,7722409.43,7836825.09,1628100.25,1513684.58,0,0
9,CASH_IN,178481.82,7836825.09,8015306.91,209465.11,30983.29,0,0
9,CASH_IN,309095.72,8015306.91,8324402.63,2125851.62,1816755.9,0,0
9,CASH_IN,63991.85,8324402.63,8388394.48,106032.0,42040.15,0,0
9,CASH_IN,27233.64,8388394.48,8415628.12,212943.47,185709.83,0,0
9,CASH_IN,191996.48,8415628.12,8607624.6,4117726.5,3925730.02,0,0
9,CASH_IN,150829.51,8607624.6,8758454.1,324294.59,218704.03,0,0
9,CASH_IN,15676.68,8758454.1,8774130.79,50271.0,34594.32,0,0
9,CASH_IN,119931.96,8774130.79,8894062.75,965684.33,845752.37,0,0
9,CASH_IN,71501.2,8894062.75,8965563.95,149406.92,77905.72,0,0
9,CASH_IN,115023.8,8965563.95,9080587.75,218899.09,103875.29,0,0
9,CASH_IN,44517.38,9080587.75,9125105.13,4915282.33,4870764.95,0,0
9,CASH_IN,24314.89,9125105.13,9149420.02,73786.71,49471.82,0,0
9,CASH_IN,512799.59,9149420.02,9662219.61,1337133.48,824333.89,0,0
9,CASH_IN,63588.08,9662219.61,9725807.69,224132.26,160544.18,0,0
9,CASH_IN,306635.8,9725807.69,10032443.49,990565.85,683930.05,0,0
9,CASH_IN,105742.79,10032443.49,10138186.29,399993.96,294251.17,0,0
9,CASH_IN,80095.76,10138186.29,10218282.05,525989.09,223721.97,0,0
9,CASH_IN,170061.38,10218282.05,10388343.43,2530388.99,2360327.61,0,0
9,PAYMENT,6371.89,10010.0,3638.11,0.0,0.0,0,0
9,PAYMENT,17837.88,3638.11,0.0,0.0,0.0,0,0
9,CASH_OUT,121856.41,5797.0,0.0,53192.28,175048.69,0,0
9,CASH_IN,229765.5,3040.0,232805.5,2234728.35,2004962.85,0,0
9,PAYMENT,652.62,22001.0,21348.38,0.0,0.0,0,0
9,PAYMENT,20998.43,21348.38,349.96,0.0,0.0,0,0
9,PAYMENT,299.76,218.0,0.0,0.0,0.0,0,0
9,PAYMENT,15390.44,10565.0,0.0,0.0,0.0,0,0
9,PAYMENT,7304.83,0.0,0.0,0.0,0.0,0,0
9,PAYMENT,26973.12,94824.67,67851.55,0.0,0.0,0,0
9,PAYMENT,1608.81,67851.55,66242.74,0.0,0.0,0,0
9,CASH_OUT,367758.03,43222.0,0.0,22107.0,389865.03,0,0
9,PAYMENT,6800.7,0.0,0.0,0.0,0.0,0,0
9,PAYMENT,15096.24,0.0,0.0,0.0,0.0,0,0
9,CASH_OUT,50477.97,66542.0,16064.03,586366.75,636844.72,0,0
9,PAYMENT,13220.42,0.0,0.0,0.0,0.0,0,0
9,PAYMENT,9934.78,0.0,0.0,0.0,0.0,0,0
9,TRANSFER,2526048.49,22337.0,0.0,143139.36,2669187.84,0,0
9,CASH_IN,117229.5,21314.0,138543.5,0.0,0.0,0,0
9,CASH_OUT,173924.09,294.0,0.0,61266.39,235190.48,0,0
9,TRANSFER,360215.74,8049.0,0.0,0.0,360215.74,0,0
9,CASH_OUT,20468.77,1010.0,0.0,0.0,20468.77,0,0
9,DEBIT,1995.39,107789.0,105793.61,136216.13,138211.52,0,0
9,PAYMENT,36165.26,5092.0,0.0,0.0,0.0,0,0
9,CASH_IN,4885.41,18740.0,23625.41,241374.23,236488.82,0,0
9,CASH_OUT,86816.19,23625.41,0.0,4600083.08,4686899.27,0,0
9,PAYMENT,2962.27,62352.0,59389.73,0.0,0.0,0,0
9,PAYMENT,18345.9,19269.0,923.1,0.0,0.0,0,0
9,PAYMENT,20772.3,38644.0,17871.7,0.0,0.0,0,0
9,TRANSFER,1188426.33,652.0,0.0,0.0,1188426.33,0,0
9,PAYMENT,1629.4,473.0,0.0,0.0,0.0,0,0
9,PAYMENT,3659.16,93278.0,89618.84,0.0,0.0,0,0
9,PAYMENT,6068.85,89618.84,83549.99,0.0,0.0,0,0
9,PAYMENT,16548.81,2142.0,0.0,0.0,0.0,0,0
9,PAYMENT,18916.63,121024.0,102107.37,0.0,0.0,0,0
9,CASH_OUT,162529.05,130653.0,0.0,220938.7,383467.75,0,0
9,PAYMENT,32480.52,79797.0,47316.48,0.0,0.0,0,0
9,CASH_OUT,311908.84,31610.0,0.0,115577.78,743037.54,0,0
9,PAYMENT,16963.73,95250.0,78286.27,0.0,0.0,0,0
9,CASH_OUT,53338.17,70519.0,17180.83,0.0,53338.17,0,0
9,PAYMENT,13757.75,21580.0,7822.25,0.0,0.0,0,0
9,PAYMENT,4470.38,7822.25,3351.87,0.0,0.0,0,0
9,PAYMENT,1547.75,20088.0,18540.25,0.0,0.0,0,0
9,CASH_OUT,181591.5,62738.0,0.0,173.0,181764.5,0,0
9,CASH_IN,331743.34,72878.0,404621.34,134487.76,0.0,0,0
9,PAYMENT,20594.02,27407.0,6812.98,0.0,0.0,0,0
9,PAYMENT,44505.66,30671.0,0.0,0.0,0.0,0,0
9,CASH_IN,221468.73,28280.0,249748.73,0.0,0.0,0,0
9,PAYMENT,8355.89,82085.0,73729.11,0.0,0.0,0,0
9,CASH_OUT,138199.42,646.0,0.0,82362.94,220562.36,0,0
9,TRANSFER,1293542.13,0.0,0.0,1887918.08,2840526.75,0,0
9,CASH_OUT,79165.85,24052.0,0.0,125800.38,204966.23,0,0
9,CASH_OUT,84969.34,20256.0,0.0,11335.0,96304.34,0,0
9,PAYMENT,36891.73,30876.0,0.0,0.0,0.0,0,0
9,PAYMENT,15952.65,759.0,0.0,0.0,0.0,0,0
9,PAYMENT,5753.88,0.0,0.0,0.0,0.0,0,0
9,PAYMENT,1903.04,99806.0,97902.96,0.0,0.0,0,0
9,PAYMENT,10383.0,6562.0,0.0,0.0,0.0,0,0
9,CASH_IN,4579.02,30792.0,35371.02,588637.21,584058.19,0,0
9,CASH_OUT,62582.59,1109.0,0.0,1811949.96,1874532.55,0,0
9,PAYMENT,5945.0,0.0,0.0,0.0,0.0,0,0
9,PAYMENT,29038.83,0.0,0.0,0.0,0.0,0,0
9,PAYMENT,8489.66,0.0,0.0,0.0,0.0,0,0
9,PAYMENT,26582.27,0.0,0.0,0.0,0.0,0,0
9,PAYMENT,8164.52,0.0,0.0,0.0,0.0,0,0
9,PAYMENT,14427.14,0.0,0.0,0.0,0.0,0,0
9,PAYMENT,915.24,0.0,0.0,0.0,0.0,0,0
9,PAYMENT,42013.16,0.0,0.0,0.0,0.0,0,0
9,PAYMENT,31304.88,0.0,0.0,0.0,0.0,0,0
9,CASH_OUT,10301.52,10976.0,674.48,252598.0,79126.07,0,0
9,PAYMENT,6641.86,674.48,0.0,0.0,0.0,0,0
9,PAYMENT,209.33,82378.0,82168.67,0.0,0.0,0,0
9,CASH_OUT,145427.71,383752.0,238324.29,645.0,146072.71,0,0
9,CASH_OUT,180102.94,2177.0,0.0,60522.1,240625.04,0,0
9,DEBIT,3638.3,469030.0,465391.7,896299.38,899937.68,0,0
9,PAYMENT,1323.65,277033.0,275709.35,0.0,0.0,0,0
9,PAYMENT,2509.71,34938.0,32428.29,0.0,0.0,0,0
9,PAYMENT,28197.49,29783.0,1585.51,0.0,0.0,0,0
9,CASH_OUT,177937.86,37020.0,0.0,0.0,177937.86,0,0
9,CASH_OUT,303459.21,877.0,0.0,20997.71,324456.93,0,0
9,CASH_OUT,677369.46,9025.0,0.0,46967.54,724336.99,0,0
9,TRANSFER,969297.48,47221.0,0.0,15647.0,984944.48,0,0
9,PAYMENT,8193.62,0.0,0.0,0.0,0.0,0,0
9,PAYMENT,5471.34,729.0,0.0,0.0,0.0,0,0
9,CASH_OUT,160847.64,231556.0,70708.36,0.0,160847.64,0,0
9,TRANSFER,33501.02,33088.0,0.0,2943438.09,3222265.29,0,0
9,CASH_OUT,116147.08,158777.0,42629.92,0.0,116147.08,0,0
9,PAYMENT,7102.47,42629.92,35527.45,0.0,0.0,0,0
9,PAYMENT,5513.83,2231.0,0.0,0.0,0.0,0,0
9,CASH_IN,301487.15,71801.0,373288.15,2780338.01,2478850.86,0,0
9,CASH_OUT,148866.52,373288.15,224421.62,1227610.98,1376477.5,0,0
9,CASH_IN,61762.18,206.0,61968.18,72596.11,10833.93,0,0
9,PAYMENT,4605.58,133592.0,128986.42,0.0,0.0,0,0
9,PAYMENT,35912.97,236813.0,200900.03,0.0,0.0,0,0
9,CASH_IN,132231.29,1471298.68,1603529.98,15000.6,0.0,0,0
9,PAYMENT,10085.82,1603529.98,1593444.15,0.0,0.0,0,0
9,CASH_IN,23441.02,10432.0,33873.02,239411.88,215970.87,0,0
9,PAYMENT,4054.92,419674.0,415619.08,0.0,0.0,0,0
9,CASH_IN,22968.44,27165.0,50133.44,0.0,0.0,0,0
9,PAYMENT,8923.57,50133.44,41209.87,0.0,0.0,0,0
9,CASH_OUT,429166.9,148.0,0.0,0.0,429166.9,0,0
9,CASH_OUT,6348.64,584.0,0.0,47943.3,95627.12,0,0
9,CASH_IN,56359.06,99483.0,155842.06,45475.86,0.0,0,0
9,CASH_OUT,206531.97,5015.0,0.0,1097830.1,1304362.07,0,0
9,PAYMENT,8486.29,0.0,0.0,0.0,0.0,0,0
9,CASH_OUT,295900.82,562120.42,266219.6,1796676.15,2092576.97,0,0
9,CASH_OUT,443568.43,266219.6,0.0,7428081.5,7871649.92,0,0
9,CASH_OUT,453860.7,0.0,0.0,3700270.52,4154131.22,0,0
9,CASH_IN,397291.59,10514.0,407805.59,0.0,0.0,0,0
9,CASH_OUT,420676.13,26090.0,0.0,20345.0,441021.13,0,0
9,CASH_IN,265567.08,540845.44,806412.52,12646749.22,12381182.15,0,0
9,TRANSFER,2037646.27,806412.52,0.0,7397448.64,10202533.0,0,0
9,TRANSFER,816048.57,0.0,0.0,862144.26,1678192.82,0,0
9,TRANSFER,1163719.93,0.0,0.0,30143200.51,31306920.44,0,0
9,TRANSFER,1447714.84,0.0,0.0,1618530.73,3236473.11,0,0
9,TRANSFER,1194756.21,0.0,0.0,3574014.66,4768770.86,0,0
9,PAYMENT,20630.91,197958.87,177327.96,0.0,0.0,0,0
9,PAYMENT,5421.84,177327.96,171906.12,0.0,0.0,0,0
9,PAYMENT,13074.26,171906.12,158831.86,0.0,0.0,0,0
9,CASH_IN,227241.87,39427.0,266668.87,0.0,0.0,0,0
9,PAYMENT,12026.95,266668.87,254641.92,0.0,0.0,0,0
9,PAYMENT,29090.67,254641.92,225551.25,0.0,0.0,0,0
9,CASH_IN,139790.86,375.0,140165.86,33187.76,0.0,0,0
9,PAYMENT,986.09,2541.0,1554.91,0.0,0.0,0,0
9,CASH_OUT,179265.55,1554.91,0.0,3029954.23,3257065.76,0,0
9,CASH_IN,243313.48,49752.0,293065.48,820041.81,576728.33,0,0
9,PAYMENT,18926.15,275608.0,256681.85,0.0,0.0,0,0
9,DEBIT,1864.84,256681.85,254817.01,33476.63,35341.46,0,0
9,PAYMENT,17451.14,14424.0,0.0,0.0,0.0,0,0
9,PAYMENT,13254.33,700.0,0.0,0.0,0.0,0,0
9,CASH_IN,152722.68,11121.0,163843.68,130132.91,0.0,0,0
9,PAYMENT,15069.53,156250.0,141180.47,0.0,0.0,0,0
9,CASH_OUT,169858.9,25399.0,0.0,0.0,169858.9,0,0
9,PAYMENT,9561.49,0.0,0.0,0.0,0.0,0,0
9,CASH_OUT,754836.8,30737.0,0.0,0.0,754836.8,0,0
9,PAYMENT,3260.41,20641.0,17380.59,0.0,0.0,0,0
9,PAYMENT,25289.76,30064.0,4774.24,0.0,0.0,0,0
9,PAYMENT,1822.48,225420.0,223597.52,0.0,0.0,0,0
9,PAYMENT,19536.7,1066.0,0.0,0.0,0.0,0,0
9,PAYMENT,5673.76,0.0,0.0,0.0,0.0,0,0
9,PAYMENT,4927.42,0.0,0.0,0.0,0.0,0,0
9,PAYMENT,405.62,30142.0,29736.38,0.0,0.0,0,0
9,CASH_OUT,232855.46,17478.0,0.0,597150.41,830005.87,0,0
9,CASH_IN,236452.01,50545.0,286997.01,102313.0,0.0,0,0
9,CASH_OUT,126302.79,54319.0,0.0,18580.0,279548.86,0,0
9,CASH_OUT,83815.23,425.0,0.0,0.0,83815.23,0,0
9,PAYMENT,12035.24,79.0,0.0,0.0,0.0,0,0
9,PAYMENT,40026.17,58474.21,18448.03,0.0,0.0,0,0
9,TRANSFER,2881739.96,18448.03,0.0,3275084.21,6156824.17,0,0
9,CASH_OUT,216533.21,781.0,0.0,1516441.91,1732975.12,0,0
9,PAYMENT,8378.73,25031.0,16652.27,0.0,0.0,0,0
9,CASH_OUT,60725.49,11042.0,0.0,16291.0,77016.49,0,0
9,CASH_OUT,99821.4,15796.0,0.0,1453.0,101274.4,0,0
9,PAYMENT,3959.21,0.0,0.0,0.0,0.0,0,0
9,PAYMENT,5823.73,49575.0,43751.27,0.0,0.0,0,0
9,CASH_OUT,111917.84,71179.0,0.0,0.0,111917.84,0,0
9,PAYMENT,3739.14,562.0,0.0,0.0,0.0,0,0
9,TRANSFER,1518067.89,0.0,0.0,8718767.63,10236835.52,0,0
9,TRANSFER,172203.66,0.0,0.0,279821.69,452025.36,0,0
9,TRANSFER,570715.04,0.0,0.0,1634536.39,2205251.43,0,0
9,TRANSFER,839821.92,0.0,0.0,1043713.35,1883535.27,0,0
9,TRANSFER,801512.82,0.0,0.0,2397329.23,4942807.79,0,0
9,TRANSFER,268338.09,0.0,0.0,1965533.16,2403632.58,0,0
9,TRANSFER,99405.89,0.0,0.0,156129.83,255535.72,0,0
9,TRANSFER,514669.96,0.0,0.0,3595388.34,4110058.3,0,0
9,TRANSFER,790916.29,0.0,0.0,3915156.87,4706073.16,0,0
9,CASH_OUT,16512.82,10783.0,0.0,355295.68,371808.49,0,0
9,CASH_OUT,332762.48,0.0,0.0,1501242.34,1834004.82,0,0
9,CASH_OUT,371342.96,0.0,0.0,774614.23,1270826.73,0,0
9,CASH_OUT,192641.37,0.0,0.0,3068146.88,3260788.24,0,0
9,CASH_OUT,89763.34,0.0,0.0,115038.33,204801.67,0,0
9,CASH_OUT,357639.17,0.0,0.0,2659390.41,3017029.58,0,0
9,CASH_OUT,62947.78,0.0,0.0,537680.27,0.0,0,0
9,CASH_OUT,329132.96,0.0,0.0,331475.46,660608.41,0,0
9,CASH_OUT,223414.87,0.0,0.0,629458.05,852872.92,0,0
9,CASH_OUT,149569.06,0.0,0.0,1111715.53,1261284.59,0,0
9,CASH_OUT,125556.8,0.0,0.0,1785437.22,1910994.02,0,0
9,CASH_OUT,156205.22,0.0,0.0,463176.7,619381.92,0,0
9,CASH_OUT,151208.95,0.0,0.0,340486.8,491695.75,0,0
9,CASH_OUT,96769.51,0.0,0.0,121349.72,466530.02,0,0
9,TRANSFER,808887.11,22363.0,0.0,0.0,808887.11,0,0
9,CASH_OUT,112705.82,39617.0,0.0,30752.0,143457.82,0,0
9,TRANSFER,329317.82,36502.0,0.0,27211.48,356529.3,0,0
9,CASH_IN,117546.77,0.0,117546.77,351614.14,234067.37,0,0
9,CASH_OUT,90461.58,117546.77,27085.19,521076.09,611537.68,0,0
9,PAYMENT,3107.67,21171.0,18063.33,0.0,0.0,0,0
9,CASH_IN,93504.29,20245.0,113749.29,90862.0,0.0,0,0
9,TRANSFER,2370571.48,113749.29,0.0,9452930.3,11823501.78,0,0
9,CASH_IN,264896.97,126958.0,391854.97,0.0,0.0,0,0
9,CASH_IN,78595.65,11224.0,89819.65,760788.09,965859.43,0,0
9,TRANSFER,2538124.24,20210.0,0.0,0.0,2698738.91,0,0
9,CASH_OUT,150302.55,0.0,0.0,153455.51,303758.07,0,0
9,CASH_OUT,156861.29,41620.0,0.0,0.0,156861.29,0,0
9,PAYMENT,12134.65,0.0,0.0,0.0,0.0,0,0
9,PAYMENT,13353.45,5016.0,0.0,0.0,0.0,0,0
9,PAYMENT,5942.37,86419.38,80477.01,0.0,0.0,0,0
9,PAYMENT,8321.71,80477.01,72155.3,0.0,0.0,0,0
9,CASH_IN,208877.95,68367.0,277244.95,0.0,0.0,0,0
9,CASH_OUT,179806.59,15952.0,0.0,30066.0,209872.59,0,0
9,PAYMENT,16956.62,151.0,0.0,0.0,0.0,0,0
9,CASH_OUT,10195.47,0.0,0.0,744331.1,1068722.15,0,0
9,CASH_OUT,59227.74,114348.0,55120.26,97468.47,156696.21,0,0
9,CASH_OUT,197431.97,433167.0,235735.03,157388.66,354820.63,0,0
9,CASH_OUT,154216.0,102266.0,0.0,7887.0,162103.0,0,0
9,CASH_OUT,191162.17,26973.0,0.0,8611301.99,8802464.15,0,0
9,CASH_OUT,135432.62,0.0,0.0,4640887.38,4776320.0,0,0
9,CASH_OUT,35494.38,21538.0,0.0,20077.0,55571.38,0,0
9,CASH_OUT,260628.47,10026.0,0.0,0.0,260628.47,0,0
9,CASH_IN,277819.23,162.0,277981.23,11696.0,0.0,0,0
9,PAYMENT,14258.92,42671.0,28412.08,0.0,0.0,0,0
9,CASH_OUT,87696.55,14471.0,0.0,83130.24,170826.79,0,0
9,CASH_OUT,66198.13,2866.0,0.0,134618.96,200817.08,0,0
9,PAYMENT,1776.73,508.0,0.0,0.0,0.0,0,0
9,CASH_OUT,105470.81,0.0,0.0,331139.57,436610.38,0,0
9,PAYMENT,40701.21,10117.0,0.0,0.0,0.0,0,0
9,PAYMENT,10453.93,50478.0,40024.07,0.0,0.0,0,0
9,CASH_OUT,242348.32,17021.0,0.0,568652.65,811000.97,0,0
9,PAYMENT,8440.53,21167.0,12726.47,0.0,0.0,0,0
9,CASH_OUT,267559.32,33096.0,0.0,0.0,267559.32,0,0
9,PAYMENT,12734.96,135218.0,122483.04,0.0,0.0,0,0
9,CASH_OUT,153860.93,41297.0,0.0,41725.0,195585.93,0,0
